05/22/21 01:44:31:327 | [INFO] |  |  |  | AdobeGCHDWrapper |  |  | 1890385 | Successfully fetched list of installed products
05/22/21 01:44:31:327 | [INFO] |  |  |  | AdobeGCHDWrapper |  |  | 1890385 | Parsing response from HD
05/22/21 01:44:31:327 | [INFO] |  |  |  | AdobeGCHDWrapper |  |  | 1890385 | Successfully parsed response from HD
05/22/21 01:44:31:328 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Getting NGLAppId
05/22/21 01:44:31:328 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | NGL App ID Not Found in local Database
05/22/21 01:44:31:328 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Returning NGLAppId
05/22/21 01:44:31:329 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Getting NGLAppId
05/22/21 01:44:31:329 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | NGL App ID Not Found in local Database
05/22/21 01:44:31:329 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Returning NGLAppId
05/22/21 01:44:31:329 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Getting NGLAppId
05/22/21 01:44:31:329 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | NGL App ID Not Found in local Database
05/22/21 01:44:31:329 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Returning NGLAppId
05/22/21 01:44:31:330 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Getting NGLAppId
05/22/21 01:44:31:330 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | NGL App ID Not Found in local Database
05/22/21 01:44:31:330 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Returning NGLAppId
05/22/21 01:44:31:357 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Getting NGLAppId
05/22/21 01:44:31:357 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | NGL App ID Not Found in local Database
05/22/21 01:44:31:357 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Returning NGLAppId
05/22/21 01:44:31:358 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Getting NGLAppId
05/22/21 01:44:31:358 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | NGL App ID Not Found in local Database
05/22/21 01:44:31:358 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Returning NGLAppId
05/22/21 01:44:31:359 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Getting NGLAppId
05/22/21 01:44:31:359 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1890385 | Returning NGLAppId
05/22/21 01:44:57:875 | [INFO] |  |  |  | AdobeGCWorkflowImpl |  |  | 1890385 | istargeted flag read
05/22/21 01:44:57:875 | [INFO] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Finding if active product is suppressed
05/22/21 01:44:57:877 | [INFO] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Failed to fetch value from pcd, 0
05/22/21 01:44:57:877 | [INFO] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Getting machine id
05/22/21 01:44:57:877 | [INFO] |  |  |  | SLCoreService |  |  | 1890385 | Starting up SLCore 2.0 Release (build 2.0.1.360321).
05/22/21 01:44:57:877 | [ERROR] |  |  |  | SLCoreService |  |  | 1890385 | user based licensing: 0
05/22/21 01:44:57:877 | [INFO] |  |  |  | SLCoreService |  |  | 1890385 | Service construction took 0.1 ms and succeed.
05/22/21 01:44:57:878 | [INFO] |  |  |  | machineid_wrapper |  |  | 1890385 | Machine ID : rK/O0Bei0pTh3odw506Mt1YNyo+XtdyZ
05/22/21 01:44:57:878 | [INFO] |  |  |  | SLCoreService |  |  | 1890385 | Shutting down SLCore 2.0 Release (build 2.0.1.360321).
05/22/21 01:44:57:878 | [INFO] |  |  |  | SLCoreService |  |  | 1890385 | Service destruction took 0.0 ms and succeed.
05/22/21 01:44:57:878 | [INFO] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | machine id is rK/O0Bei0pTh3odw506Mt1YNyo+XtdyZ
05/22/21 01:44:57:880 | [INFO] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Reading AGS service status
05/22/21 01:44:57:884 | [INFO] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Reading AGM service status
05/22/21 01:44:57:888 | [ERROR] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Last updateCheck request status read : Success
05/22/21 01:44:57:889 | [ERROR] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Last update check attempted timestamp read : 1621599800000
05/22/21 01:44:57:889 | [ERROR] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Failed to read client source of installation: 3
05/22/21 01:44:57:891 | [INFO] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Successfully fetched all replay write status records
05/22/21 01:44:57:891 | [DEBUG] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | Products installed on the machine, sending fetch rules
05/22/21 01:44:57:891 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Fetching Rules started
05/22/21 01:44:57:891 | [INFO] |  |  |  | DispatchClientLib |  |  | 1890385 | Dispatch table loaded from path: /Library/Application Support/Adobe/AdobeGCClient/AdobeGCClient.app/..//dispatchtable.xml 
05/22/21 01:44:57:891 | [ERROR] |  |  |  | DispatchClientLib |  |  | 1890385 | Failed to read the dispatch table file contents.
05/22/21 01:44:57:891 | [INFO] |  |  |  | DispatchClientLib |  |  | 1890385 | (re)load Local Dispatch Table status-[4].
05/22/21 01:44:57:891 | [FATAL] |  |  |  | DispatchClientLib |  |  | 1890385 | DispatchLib Create Session initialization failed.
05/22/21 01:44:57:891 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | AdobeIALClient 1.0 Release (build 1.0.6.3) initializing session...
05/22/21 01:44:57:893 | [INFO] |  |  |  | AdobeGCClientNSLookup |  |  | 1890385 | Verifying if server domain is blocked
05/22/21 01:44:57:894 | [FATAL] |  |  |  | DispatchClientLib |  |  | 1890385 | Invalid session 
05/22/21 01:44:57:894 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Constructing URL
05/22/21 01:44:57:898 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | HTTPCommunicationAgent::processMessage Type:[POST] URI:[https://genuine.adobe.com/server/services/rules/v2] extURL:[].
05/22/21 01:44:57:901 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | stream error: 1, 50
05/22/21 01:44:57:902 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | HTTPCommunicationAgent- Return Code:[65] response size-[0] time taken-[4.16]ms.
05/22/21 01:44:57:902 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | AdobeGC Fetching rules status - [321] took - [10.19]ms.
05/22/21 01:44:57:902 | [ERROR] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Communication Error - Generic Error - 321
05/22/21 01:44:57:902 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Closing AdobeIALClient 1.0 Release (build 1.0.6.3) session.
05/22/21 01:44:57:902 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Fetching Rules ended
05/22/21 01:44:57:902 | [DEBUG] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | No rules to apply and no wait duration, using default wait duration
05/22/21 01:44:57:909 | [INFO] |  |  |  | AdobeGCWorkflowImpl |  |  | 1890385 | istargeted flag read
05/22/21 01:44:57:909 | [DEBUG] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1890385 | No rules to apply but wait duration found
05/22/21 01:44:57:916 | [INFO] |  |  |  | AdobeGCMachineEvents |  |  | 1890385 | recording product launch event
05/22/21 01:44:57:922 | [INFO] |  |  |  | SLCoreService |  |  | 1890385 | Starting up SLCore 2.0 Release (build 2.0.1.360321).
05/22/21 01:44:57:922 | [ERROR] |  |  |  | SLCoreService |  |  | 1890385 | user based licensing: 0
05/22/21 01:44:57:922 | [INFO] |  |  |  | SLCoreService |  |  | 1890385 | Service construction took 0.1 ms and succeed.
05/22/21 01:44:57:922 | [INFO] |  |  |  | machineid_wrapper |  |  | 1890385 | Machine ID : rK/O0Bei0pTh3odw506Mt1YNyo+XtdyZ
05/22/21 01:44:57:922 | [INFO] |  |  |  | SLCoreService |  |  | 1890385 | Shutting down SLCore 2.0 Release (build 2.0.1.360321).
05/22/21 01:44:57:922 | [INFO] |  |  |  | SLCoreService |  |  | 1890385 | Service destruction took 0.0 ms and succeed.
05/22/21 01:44:57:927 | [INFO] |  |  |  | AdobeGCValidatorAnalytics |  |  | 1890385 | Fetching validator analytics
05/22/21 01:44:57:928 | [INFO] |  |  |  | AdobeGCValidatorAnalytics |  |  | 1890385 | Successfully fetched validator analytics
05/22/21 01:44:57:929 | [INFO] |  |  |  | AdobeGCMachineEvents |  |  | 1890385 | Successfully fetched all records
05/22/21 01:44:57:929 | [ERROR] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Sending machine events
05/22/21 01:44:57:929 | [INFO] |  |  |  | DispatchClientLib |  |  | 1890385 | Dispatch table loaded from path: /Library/Application Support/Adobe/AdobeGCClient/AdobeGCClient.app/..//dispatchtable.xml 
05/22/21 01:44:57:929 | [ERROR] |  |  |  | DispatchClientLib |  |  | 1890385 | Failed to read the dispatch table file contents.
05/22/21 01:44:57:929 | [INFO] |  |  |  | DispatchClientLib |  |  | 1890385 | (re)load Local Dispatch Table status-[4].
05/22/21 01:44:57:929 | [FATAL] |  |  |  | DispatchClientLib |  |  | 1890385 | DispatchLib Create Session initialization failed.
05/22/21 01:44:57:929 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | AdobeIALClient 1.0 Release (build 1.0.6.3) initializing session...
05/22/21 01:44:57:931 | [INFO] |  |  |  | AdobeGCClientNSLookup |  |  | 1890385 | Verifying if server domain is blocked
05/22/21 01:44:57:931 | [FATAL] |  |  |  | DispatchClientLib |  |  | 1890385 | Invalid session 
05/22/21 01:44:57:931 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Constructing URL
05/22/21 01:44:57:936 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | HTTPCommunicationAgent::processMessage Type:[POST] URI:[https://genuine.adobe.com/server/services/machineevents/v1] extURL:[].
05/22/21 01:44:57:938 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | stream error: 1, 50
05/22/21 01:44:57:938 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | HTTPCommunicationAgent- Return Code:[65] response size-[0] time taken-[2.93]ms.
05/22/21 01:44:57:938 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | AdobeGC sending machine event- [321] took - [8.83]ms.
05/22/21 01:44:57:938 | [ERROR] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Communication Error - Generic Error - 321
05/22/21 01:44:57:938 | [ERROR] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Failed to send machine events to server, status = 512
05/22/21 01:44:57:938 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1890385 | Closing AdobeIALClient 1.0 Release (build 1.0.6.3) session.
05/22/21 01:44:57:938 | [INFO] |  |  |  | AdobeGCClientImpl |  |  | 1890385 | Semaphore signalled
05/22/21 01:44:57:939 | [INFO] |  |  |  | AdobeGCScheduler |  |  | 1890385 | going to add task to scheduler
05/22/21 01:44:57:950 | [INFO] |  |  |  | AdobeGCScheduler |  |  | 1890385 | gc invoker entry already exists
05/22/21 01:44:57:957 | [INFO] |  |  |  | AdobeGCSchedulerHelper |  |  | 1890385 | AGM Service started
05/22/21 01:44:57:957 | [INFO] |  |  |  | AdobeGCClientMain |  |  | 1890385 | Client request processing completed
05/22/21 01:44:57:957 | [INFO] |  |  |  | AdobeGCClientMain |  |  | 1890385 | *********** Adobe GCClient Launch Ended ************
05/22/21 07:42:31:106 | [INFO] |  |  |  | AGMService |  |  | 9139 | Launch Callback received
05/22/21 07:42:31:681 | [INFO] |  |  |  | AGMService |  |  | 9139 | getting version of file at path //Applications/Adobe Photoshop CC 2017/Adobe Photoshop CC 2017.app
05/22/21 07:42:31:683 | [INFO] |  |  |  | AGMService |  |  | 9139 | Invoking client for LEID : V7{}Photoshop-18-Mac-GM
05/22/21 07:42:31:683 | [INFO] |  |  |  | AGMService |  |  | 9139 | AdobeCode : 
05/22/21 07:42:31:683 | [INFO] |  |  |  | AGMService |  |  | 9139 | Version : 18.0.0.53
05/22/21 07:42:31:683 | [INFO] |  |  |  | AGMService |  |  | 9139 | Locale : zh_CN
05/22/21 07:42:31:683 | [INFO] |  |  |  | AGMService |  |  | 9139 | Path : /Applications/Adobe Photoshop CC 2017/Adobe Photoshop CC 2017.app/Contents/MacOS/Adobe Photoshop CC 2017
05/22/21 07:42:31:683 | [DEBUG] |  |  |  | AGMService |  |  | 9139 | Adobe Photoshop CC 2017 Launch detected, initiating client execution
05/22/21 07:42:31:683 | [INFO] |  |  |  | AGMService |  |  | 9139 | Invoking GC Client
05/22/21 07:42:31:747 | [INFO] |  |  |  | AdobeGCUpdater |  |  | 9139 | ***********AdobeGC Updater library invoked = 7.3.0.197 ************
05/22/21 07:42:31:747 | [INFO] |  |  |  | AdobeGCUpdaterCFU |  |  | 9139 | Perform WF started
05/22/21 07:42:31:747 | [INFO] |  |  |  | AdobeGCUpdaterCFU |  |  | 9139 | Perform WF completed
05/22/21 07:42:31:748 | [INFO] |  |  |  | AdobeGCUpdater |  |  | 9139 | ***********AdobeGC Updater library End*******************
05/22/21 07:42:31:748 | [INFO] |  |  |  | AGMService |  |  | 9139 |  Waiting for callback in Get Latest GC Application 
05/22/21 07:42:31:748 | [DEBUG] |  |  |  | AGMService |  |  | 1927054 | Trying to acquire the semaphore
05/22/21 07:42:31:748 | [DEBUG] |  |  |  | AdobeGCUpdaterCFU |  |  | 1927054 | Semaphore acquired
05/22/21 07:42:31:748 | [INFO] |  |  |  | AdobeGCUpdaterCFU |  |  | 1927054 | Threaded CFU Started
05/22/21 07:42:31:748 | [INFO] |  |  |  | AdobeGCUpdater |  |  | 1927054 | Get client install path Started
05/22/21 07:42:31:748 | [INFO] |  |  |  | AdobeGCUpdater |  |  | 1927054 | Get client install path Ended
05/22/21 07:42:31:748 | [INFO] |  |  |  | AdobeGCUpdaterCFU |  |  | 1927054 | Client sanitization started
05/22/21 07:42:31:748 | [DEBUG] |  |  |  | AdobeGCCodeSignWrapper |  |  | 1927054 | Invoked VerifyCodeSign for app: /Library/Application Support/Adobe/AdobeGCClient/AdobeGCClient.app
05/22/21 07:42:33:065 | [DEBUG] |  |  |  | AdobeGCCodeSignWrapper |  |  | 1927054 | Status returned is 0 
05/22/21 07:42:33:067 | [DEBUG] |  |  |  | AdobeGCCodeSignWrapper |  |  | 1927054 | Code signature is OK. 
05/22/21 07:42:33:067 | [DEBUG] |  |  |  | AdobeGCCodeSignWrapper |  |  | 1927054 | Completed VerifyCodeSign. 
05/22/21 07:42:33:070 | [INFO] |  |  |  | AdobeGCVersionWrapper |  |  | 1927054 | Getting version of package at /Library/Application Support/Adobe/AdobeGCClient/AdobeGCClient.app
05/22/21 07:42:33:076 | [INFO] |  |  |  | AdobeGCUpdaterCFU |  |  | 1927054 | Client sanitization ended
05/22/21 07:42:33:076 | [INFO] |  |  |  | AdobeGCClientHealthUtil |  |  | 1927054 | Checking CEF dependencies
05/22/21 07:42:33:078 | [INFO] |  |  |  | AdobeGCUpdaterCFU |  |  | 1927054 | Threaded CFU Ended
05/22/21 07:42:33:078 | [INFO] |  |  |  | AdobeGCUpdaterCFU |  |  | 1927054 | Semaphore signalled
05/22/21 07:42:36:821 | [INFO] |  |  |  | AdobeGCUpdater |  |  | 9139 | ***********AdobeGC Updater library invoked = 7.3.0.197 ************
05/22/21 07:42:36:823 | [DEBUG] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Trying to acquire the semaphore
05/22/21 07:42:36:823 | [DEBUG] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Semaphore acquired
05/22/21 07:42:36:823 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Perform WF started
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | isOOCTargeted flag read
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Get XML path Started
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Create XML Started
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Adding generic details Started
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Adding generic details Ended
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Adding app details Started
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | App executable path /Applications/Adobe Photoshop CC 2017/Adobe Photoshop CC 2017.app/Contents/MacOS/Adobe Photoshop CC 2017 
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | App Adobe code 
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | App AMTLib path /Applications/Adobe Photoshop CC 2017/Adobe Photoshop CC 2017.app/Contents/MacOS/../Frameworks/amtlib.framework/Versions/A/amtlib
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Adding app details Ended
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Create XML Ended
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Storing XML Started
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Storing XML Ended
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterXMLWrapper |  |  | 9139 | Get XML path Ended
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Invoking GC client started
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | override path for acrobat is 0
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdater |  |  | 9139 | Get client install path Started
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdater |  |  | 9139 | Get client install path Ended
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | path found is  /Library/Application Support/Adobe/AdobeGCClient/AdobeGCClient.app
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Invoking GC Client for caller id 6
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | GC Client path = /Library/Application Support/Adobe/AdobeGCClient/AdobeGCClient.app/Contents/MacOS/AdobeGCClient
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Argument 1 is  = --xmlFilePath=/tmp/adobegc_i2N5i7
05/22/21 07:42:36:825 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Argument 2 is = --workflowInitiator=SA
05/22/21 07:42:36:827 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Invoking GC client completed
05/22/21 07:42:36:827 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Perform WF completed
05/22/21 07:42:36:827 | [INFO] |  |  |  | AdobeGCUpdaterIC |  |  | 9139 | Semaphore signalled
05/22/21 07:42:36:827 | [INFO] |  |  |  | AdobeGCUpdater |  |  | 9139 | ***********AdobeGC Updater library End*******************
05/22/21 07:42:36:827 | [INFO] |  |  |  | AGMService |  |  | 9139 |  Client application successfully invoked
05/22/21 07:42:37:075 | [INFO] |  |  |  | AdobeGCClientMain |  |  | 1927682 | *********** Adobe GCClient Launched = 7.3.0.197 ************
05/22/21 07:42:37:076 | [INFO] |  |  |  | AdobeGCClientMain |  |  | 1927682 | Initiating workflow
05/22/21 07:42:37:076 | [INFO] |  |  |  | AdobeGCClientMain |  |  | 1927682 | Client request processing started
05/22/21 07:42:37:076 | [INFO] |  |  |  | AdobeGCClientMain |  |  | 1927682 | Lock acquired, continue with the workflow
05/22/21 07:42:37:077 | [INFO] |  |  |  | AdobeGCClientImpl |  |  | 1927682 | Initializing client workflow
05/22/21 07:42:37:077 | [DEBUG] |  |  |  | AdobeGCClientImpl |  |  | 1927682 | Trying to acquire the semaphore
05/22/21 07:42:37:077 | [DEBUG] |  |  |  | AdobeGCClientImpl |  |  | 1927682 | Semaphore acquired
05/22/21 07:42:37:127 | [INFO] |  |  |  | SLCoreService |  |  | 1927682 | Starting up SLCore 2.0 Release (build 2.0.1.360321).
05/22/21 07:42:37:127 | [ERROR] |  |  |  | SLCoreService |  |  | 1927682 | user based licensing: 0
05/22/21 07:42:37:127 | [INFO] |  |  |  | SLCoreService |  |  | 1927682 | Service construction took 0.1 ms and succeed.
05/22/21 07:42:37:128 | [INFO] |  |  |  | machineid_wrapper |  |  | 1927682 | Machine ID : rK/O0Bei0pTh3odw506Mt1YNyo+XtdyZ
05/22/21 07:42:37:128 | [INFO] |  |  |  | SLCoreService |  |  | 1927682 | Shutting down SLCore 2.0 Release (build 2.0.1.360321).
05/22/21 07:42:37:128 | [INFO] |  |  |  | SLCoreService |  |  | 1927682 | Service destruction took 0.1 ms and succeed.
05/22/21 07:42:37:128 | [ERROR] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | Invoking GetClientConfiguration
05/22/21 07:42:37:132 | [INFO] |  |  |  | DispatchClientLib |  |  | 1927682 | __OOBELIB_LOG_FILE__
05/22/21 07:42:37:132 | [INFO] |  |  |  | DispatchClientLib |  |  | 1927682 | Dispatch table loaded from path: /Library/Application Support/Adobe/AdobeGCClient/AdobeGCClient.app/..//dispatchtable.xml 
05/22/21 07:42:37:132 | [ERROR] |  |  |  | DispatchClientLib |  |  | 1927682 | Failed to read the dispatch table file contents.
05/22/21 07:42:37:132 | [INFO] |  |  |  | DispatchClientLib |  |  | 1927682 | (re)load Local Dispatch Table status-[4].
05/22/21 07:42:37:132 | [FATAL] |  |  |  | DispatchClientLib |  |  | 1927682 | DispatchLib Create Session initialization failed.
05/22/21 07:42:37:132 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | AdobeIALClient 1.0 Release (build 1.0.6.3) initializing session...
05/22/21 07:42:37:133 | [INFO] |  |  |  | AdobeGCClientNSLookup |  |  | 1927682 | Verifying if server domain is blocked
05/22/21 07:42:37:137 | [FATAL] |  |  |  | DispatchClientLib |  |  | 1927682 | Invalid session 
05/22/21 07:42:37:137 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | Constructing URL
05/22/21 07:42:37:146 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | HTTPCommunicationAgent::processMessage Type:[POST] URI:[https://genuine.adobe.com/server/services/clientconfiguration/v1] extURL:[].
05/22/21 07:42:38:512 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | HTTP Request Status code 200.
05/22/21 07:42:38:513 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | HTTPCommunicationAgent- Return Code:[0] response size-[1627] time taken-[1369.10]ms.
05/22/21 07:42:38:514 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | Parsing response successful
05/22/21 07:42:38:514 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | AdobeGC sending client configuration event- [0] took - [1381.60]ms.
05/22/21 07:42:38:514 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | client configuration fetched successfully
05/22/21 07:42:38:514 | [INFO] |  |  |  | AdobeGCIALWrapper |  |  | 1927682 | Closing AdobeIALClient 1.0 Release (build 1.0.6.3) session.
05/22/21 07:42:38:535 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | SetNextClientConfigTimestamp 
05/22/21 07:42:38:536 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | SetNextClientConfigTimestamp Wait Period 604800
05/22/21 07:42:38:536 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | SetNextClientConfigTimestamp Wait Period Xtnd 1622245358
05/22/21 07:42:38:538 | [DEBUG] |  |  |  | AdobeGCClientImpl |  |  | 1927682 | Country is allowllisted
05/22/21 07:42:38:538 | [DEBUG] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1927682 | Caching the app executable for LEID : V7{}Photoshop-18-Mac-GM
05/22/21 07:42:38:539 | [DEBUG] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1927682 | LEID : V7{}Photoshop-18-Mac-GM , PCDStatus : 0
05/22/21 07:42:38:539 | [DEBUG] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1927682 | Caching the amt lib path for LEID : V7{}Photoshop-18-Mac-GM
05/22/21 07:42:38:540 | [DEBUG] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1927682 | LEID : V7{}Photoshop-18-Mac-GM , PCDStatus : 0
05/22/21 07:42:38:540 | [DEBUG] |  |  |  | AdobeGCClientFetchRuleWFImpl |  |  | 1927682 | LEID : V7{}Photoshop-18-Mac-GM , PCDStatus : 0
05/22/21 07:42:38:659 | [INFO] |  |  |  | AdobeGCHDWrapper |  |  | 1927682 | Getting list of NGL based installed products
05/22/21 07:42:38:659 | [INFO] |  |  |  | AdobeGCHDWrapper |  |  | 1927682 | Querying for all HD based installed products
05/22/21 07:42:38:816 | [INFO] |  |  |  | AdobeGCHDWrapper |  |  | 1927682 | Successfully fetched list of installed products
05/22/21 07:42:38:816 | [INFO] |  |  |  | AdobeGCHDWrapper |  |  | 1927682 | Parsing response from HD
05/22/21 07:42:38:816 | [INFO] |  |  |  | AdobeGCHDWrapper |  |  | 1927682 | Successfully parsed response from HD
05/22/21 07:42:38:817 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | Getting NGLAppId
05/22/21 07:42:38:817 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | NGL App ID Not Found in local Database
05/22/21 07:42:38:817 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | Returning NGLAppId
05/22/21 07:42:38:817 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | Getting NGLAppId
05/22/21 07:42:38:817 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | NGL App ID Not Found in local Database
05/22/21 07:42:38:818 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | Returning NGLAppId
05/22/21 07:42:38:818 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | Getting NGLAppId
05/22/21 07:42:38:818 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | NGL App ID Not Found in local Database
05/22/21 07:42:38:818 | [INFO] |  |  |  | NGLAppIDLookup |  |  | 1927682 | Returning NGLAppId
